season,year,hour,holiday,weekday,working_day,weather_situation,temperature,humidity,wind_speed,registered,count,i_hour
3,1,15,0,6,0,1,29.6,30.82,28.360000000000003,316,562,0
1,0,17,0,5,1,2,8.919999999999998,33.5,25.369999999999997,206,228,1
3,1,4,0,2,1,1,23.020000000000003,55.61,13.43,6,8,0
2,0,23,0,5,1,1,16.44,48.239999999999995,16.42,100,115,0
3,1,12,0,5,1,2,26.78,44.22,35.82,240,315,0
3,1,0,0,1,1,2,20.2,55.61,10.45,25,26,0
3,0,12,0,0,0,1,34.300000000000004,30.150000000000002,16.42,161,246,0
1,1,2,0,0,0,2,6.1,24.119999999999997,28.360000000000003,45,48,0
3,1,12,0,5,1,2,32.42,33.5,29.849999999999998,243,338,0
1,0,17,0,3,1,1,7.98,16.75,8.959999999999999,207,222,1
3,1,6,0,4,1,1,23.020000000000003,55.61,16.42,162,167,0
4,1,22,0,6,0,2,6.1,58.29,0.0,130,147,0
2,0,22,0,6,0,1,12.68,44.89,10.45,106,143,0
4,1,10,0,1,1,1,7.040000000000001,32.83,28.360000000000003,112,142,1
2,1,8,0,0,0,1,22.080000000000002,48.91,8.959999999999999,122,181,1
1,1,23,0,3,1,1,7.98,35.510000000000005,8.959999999999999,54,58,0
1,0,23,0,5,1,2,0.4599999999999991,36.85,0.0,26,27,0
1,0,7,0,2,1,1,1.4000000000000004,39.53,32.84,105,107,1
2,1,22,0,6,0,1,24.9,38.86,16.42,151,214,0
3,0,15,0,6,0,1,31.479999999999997,22.78,8.959999999999999,220,402,0
1,0,0,1,1,0,2,1.4000000000000004,31.49,22.39,16,17,0
1,0,10,0,4,1,1,-2.3600000000000003,28.14,29.849999999999998,34,35,1
3,1,12,0,4,1,1,27.72,30.150000000000002,13.43,221,294,0
4,1,6,0,6,0,1,3.2799999999999994,62.31,8.959999999999999,11,16,0
2,0,13,0,4,1,1,30.54,34.84,28.360000000000003,145,197,0
1,0,18,0,6,0,1,-4.24,23.45,19.400000000000002,54,54,1
3,0,3,0,2,1,3,17.380000000000003,62.98,29.849999999999998,0,1,0
2,1,13,0,3,1,2,20.2,30.82,25.369999999999997,181,251,0
1,1,23,0,3,1,2,3.2799999999999994,58.29,16.42,57,60,0
2,1,13,0,3,1,2,23.020000000000003,49.58,16.42,201,270,0
1,1,1,0,1,1,1,4.220000000000001,43.550000000000004,22.39,6,6,0
4,1,2,0,6,0,1,18.320000000000004,52.260000000000005,19.400000000000002,62,75,0
2,0,12,0,0,0,2,24.9,49.58,22.39,186,402,0
3,0,20,0,6,0,2,23.96,55.61,22.39,105,183,1
4,1,16,0,4,1,1,20.2,46.23,16.42,407,499,1
1,0,23,0,4,1,2,7.040000000000001,62.31,22.39,47,50,0
3,0,19,0,2,1,1,29.6,39.53,13.43,297,368,1
2,1,3,0,0,0,1,22.080000000000002,48.91,16.42,25,36,0
1,0,20,0,2,1,1,1.4000000000000004,31.49,22.39,102,105,1
3,1,18,0,6,0,2,20.2,58.96,19.400000000000002,126,177,1
3,0,7,0,6,0,1,27.72,44.22,19.400000000000002,39,42,1
1,1,11,0,4,1,1,18.320000000000004,40.199999999999996,13.43,151,211,0
1,0,14,0,5,1,1,8.919999999999998,26.8,28.360000000000003,65,95,0
1,1,15,0,3,1,1,8.919999999999998,30.82,0.0,125,155,0
1,0,1,0,3,1,2,-0.47999999999999954,57.62,10.45,6,6,0
4,1,9,0,3,1,1,20.2,42.88,19.400000000000002,307,334,1
2,1,12,0,3,1,2,17.380000000000003,51.59,0.0,171,229,0
1,0,11,0,4,1,2,1.4000000000000004,29.48,44.78,33,37,0
4,0,14,0,6,0,2,23.020000000000003,49.58,13.43,226,390,0
4,0,16,0,4,1,1,19.259999999999998,32.83,19.400000000000002,272,323,1
4,0,0,0,2,1,1,8.919999999999998,38.19,10.45,21,21,0
4,0,0,0,2,1,1,16.44,55.61,0.0,18,22,0
1,1,12,0,6,0,1,7.040000000000001,19.43,65.67,217,258,0
2,1,0,0,0,0,1,18.320000000000004,42.88,16.42,79,98,0
4,1,14,0,3,1,2,18.320000000000004,28.81,16.42,188,270,0
3,0,18,0,0,0,1,30.54,28.81,28.360000000000003,222,363,1
1,1,8,0,0,0,2,11.739999999999998,58.96,10.45,71,96,1
3,1,9,0,0,0,1,30.54,37.52,0.0,168,219,1
4,1,4,0,0,0,1,4.220000000000001,43.550000000000004,13.43,7,9,0
1,0,14,0,0,0,1,7.98,40.87,25.369999999999997,45,86,0
1,0,11,0,4,1,2,7.040000000000001,38.19,38.81,71,79,0
1,0,12,0,6,0,2,7.040000000000001,30.150000000000002,16.42,115,160,0
4,0,9,0,3,1,3,13.620000000000001,62.98,0.0,77,82,1
1,1,12,0,3,1,2,5.160000000000002,43.550000000000004,28.360000000000003,124,138,0
2,0,9,0,2,1,1,22.080000000000002,48.91,35.82,164,199,1
1,0,2,0,6,0,1,12.68,8.71,38.81,14,17,0
2,1,7,0,2,1,2,20.2,52.260000000000005,13.43,462,480,1
1,1,6,0,6,0,1,3.2799999999999994,46.9,0.0,8,9,0
3,0,19,0,3,1,1,27.72,23.45,38.81,341,401,1
4,1,23,0,6,0,1,3.2799999999999994,29.48,19.400000000000002,48,57,0
1,1,16,0,4,1,1,13.620000000000001,44.89,19.400000000000002,248,281,1
4,0,18,0,2,1,2,20.2,52.260000000000005,22.39,493,539,1
3,0,2,0,2,1,1,18.320000000000004,34.84,19.400000000000002,4,6,0
1,0,14,0,3,1,1,1.4000000000000004,31.49,32.84,44,44,0
2,1,1,0,1,1,1,17.380000000000003,51.59,22.39,5,14,0
1,0,3,0,4,1,1,12.68,44.89,16.42,6,6,0
4,1,3,0,1,1,1,1.4000000000000004,46.23,0.0,4,5,0
3,0,22,0,6,0,1,15.5,48.239999999999995,22.39,112,143,0
1,1,7,1,1,0,1,3.2799999999999994,21.44,38.81,16,16,1
4,1,22,0,5,1,2,8.919999999999998,62.31,8.959999999999999,150,165,0
3,1,17,0,0,0,1,31.479999999999997,21.44,25.369999999999997,329,532,1
3,0,1,1,1,0,2,23.96,52.93,10.45,35,54,0
4,0,18,0,1,1,2,10.8,50.92,16.42,384,412,1
3,1,23,0,6,0,1,17.380000000000003,40.199999999999996,0.0,182,229,0
2,0,22,0,3,1,1,15.5,48.239999999999995,25.369999999999997,134,146,0
2,0,2,0,4,1,3,3.2799999999999994,62.31,19.400000000000002,5,5,0
2,1,11,0,0,0,3,9.86,58.29,29.849999999999998,70,77,0
1,0,18,0,3,1,1,13.620000000000001,15.41,49.25,193,201,1
4,0,10,0,4,1,3,15.5,58.96,19.400000000000002,52,62,1
4,1,8,0,0,0,1,6.1,50.25,25.369999999999997,100,119,1
4,1,9,0,6,0,1,4.220000000000001,50.25,10.45,203,220,1
2,1,16,0,4,1,2,16.44,55.61,22.39,281,318,1
3,0,5,0,5,1,1,26.78,52.93,10.45,17,19,0
3,1,20,0,3,1,1,26.78,26.8,16.42,461,567,1
4,1,13,0,4,1,1,8.919999999999998,22.78,19.400000000000002,230,271,0
1,1,11,0,6,0,3,1.4000000000000004,62.31,8.959999999999999,38,45,0
1,1,12,0,2,1,1,0.4599999999999991,24.79,52.239999999999995,70,74,0
2,0,20,0,6,0,1,23.96,49.58,25.369999999999997,180,275,1
1,0,2,0,6,0,1,2.34,42.88,16.42,15,15,0
3,0,3,0,0,0,1,22.080000000000002,59.63,19.400000000000002,23,43,0
1,0,12,0,0,0,1,6.1,34.84,10.45,87,97,0
3,1,4,0,6,0,1,21.14,48.91,22.39,8,13,0
1,1,3,0,5,1,1,5.160000000000002,37.52,29.849999999999998,4,4,0
3,1,4,0,0,0,1,22.080000000000002,46.23,19.400000000000002,11,13,0
2,0,15,0,0,0,1,26.78,46.9,29.849999999999998,155,376,0
3,1,3,0,1,1,1,16.44,45.56,28.360000000000003,7,12,0
3,1,0,0,0,0,1,27.72,44.22,0.0,122,149,0
4,0,14,0,2,1,2,17.380000000000003,40.199999999999996,28.360000000000003,120,147,0
4,0,1,1,5,0,1,7.040000000000001,38.19,32.84,16,19,0
1,1,9,0,2,1,3,7.040000000000001,54.27,25.369999999999997,61,68,1
3,0,1,0,2,1,1,23.020000000000003,49.58,10.45,8,12,0
4,1,3,0,5,1,2,20.2,55.61,13.43,7,7,0
3,0,23,0,0,0,1,17.380000000000003,45.56,19.400000000000002,44,54,0
3,1,20,0,4,1,1,24.9,36.18,28.360000000000003,387,478,1
2,0,18,0,2,1,2,17.380000000000003,42.88,13.43,377,421,1
1,1,20,1,1,0,1,4.220000000000001,40.199999999999996,28.360000000000003,88,90,1
3,1,9,0,4,1,2,25.839999999999996,46.9,13.43,289,344,1
1,1,5,0,1,1,2,1.4000000000000004,42.88,8.959999999999999,21,21,0
4,1,23,0,5,1,1,7.98,35.510000000000005,29.849999999999998,108,119,0
3,0,4,0,6,0,2,22.080000000000002,48.91,13.43,5,10,0
4,1,10,0,1,1,1,7.040000000000001,32.83,0.0,127,147,1
2,1,21,0,3,1,1,20.2,15.41,32.84,255,298,0
2,1,21,0,3,1,1,31.479999999999997,29.48,8.959999999999999,302,344,0
4,0,22,0,5,1,1,4.220000000000001,34.84,10.45,88,97,0
3,1,10,0,2,1,1,21.14,25.46,0.0,142,196,1
2,0,1,0,6,0,1,17.380000000000003,42.88,10.45,80,94,0
3,1,7,1,3,0,1,23.96,43.550000000000004,0.0,62,72,1
4,1,19,0,5,1,1,7.98,35.510000000000005,8.959999999999999,302,319,1
4,0,14,1,5,0,1,9.86,24.79,46.27,183,247,0
1,1,7,0,5,1,2,10.8,58.29,19.400000000000002,265,278,1
1,0,3,0,2,1,1,3.2799999999999994,34.84,8.959999999999999,2,7,0
1,1,9,0,4,1,2,2.34,46.23,0.0,220,227,1
4,1,9,0,2,1,1,14.559999999999999,36.85,25.369999999999997,323,355,1
1,1,1,0,6,0,1,9.86,30.82,16.42,56,62,0
3,1,16,1,3,0,1,35.24,23.45,25.369999999999997,226,389,1
3,1,13,0,3,1,1,29.6,18.09,32.84,244,321,0
3,1,5,0,3,1,1,15.5,48.239999999999995,8.959999999999999,44,48,0
4,1,22,0,4,1,3,7.98,58.29,19.400000000000002,20,21,0
1,0,6,0,1,1,1,4.220000000000001,43.550000000000004,13.43,27,28,0
3,0,16,0,3,1,1,32.42,16.75,16.42,228,268,1
1,0,19,0,3,1,1,5.160000000000002,30.150000000000002,49.25,88,91,1
3,0,14,0,5,1,1,28.660000000000004,36.85,19.400000000000002,142,220,0
2,1,14,0,2,1,1,10.8,16.08,13.43,147,184,0
2,1,1,0,3,1,1,7.98,26.130000000000003,28.360000000000003,9,12,0
3,1,22,0,1,1,1,17.380000000000003,34.84,13.43,144,159,0
1,0,13,0,6,0,1,5.160000000000002,25.46,29.849999999999998,80,101,0
2,1,5,0,0,0,1,16.44,48.239999999999995,19.400000000000002,8,12,0
1,1,13,0,1,1,1,21.14,40.87,25.369999999999997,194,263,0
1,0,10,0,5,1,1,16.44,35.510000000000005,28.360000000000003,74,117,1
3,1,15,0,4,1,1,29.6,30.82,16.42,239,338,0
2,0,11,0,2,1,1,22.080000000000002,27.47,28.360000000000003,103,143,0
2,1,21,0,5,1,1,18.320000000000004,45.56,13.43,252,287,0
3,0,11,0,3,1,1,29.6,27.47,38.81,95,149,0
1,1,21,0,0,0,1,3.2799999999999994,46.9,0.0,38,42,0
2,0,19,0,3,1,1,21.14,52.260000000000005,28.360000000000003,220,260,1
4,1,1,0,5,1,1,10.8,44.22,8.959999999999999,29,37,0
3,0,12,0,4,1,2,23.020000000000003,62.98,22.39,85,102,0
2,0,2,0,4,1,1,21.14,55.61,10.45,7,14,0
1,1,20,0,1,1,2,1.4000000000000004,57.62,8.959999999999999,127,132,1
4,1,4,0,3,1,1,8.919999999999998,54.27,8.959999999999999,4,4,0
4,0,20,0,3,1,3,20.2,55.61,29.849999999999998,91,102,1
1,1,8,0,0,0,1,1.4000000000000004,34.17,25.369999999999997,57,59,1
4,0,4,0,2,1,1,7.98,54.27,22.39,7,8,0
1,1,5,0,5,1,2,10.8,58.29,19.400000000000002,25,26,0
1,1,3,0,1,1,1,-2.3600000000000003,36.18,10.45,1,1,0
2,0,4,0,0,0,2,16.44,67.0,0.0,8,13,0
1,0,23,0,0,0,2,6.1,40.87,16.42,45,54,0
4,1,18,0,6,0,1,8.919999999999998,33.5,10.45,237,271,1
3,0,23,0,0,0,3,19.259999999999998,52.260000000000005,8.959999999999999,33,45,0
3,0,15,0,3,1,2,23.020000000000003,49.58,10.45,142,185,0
3,0,22,0,4,1,3,21.14,67.0,8.959999999999999,65,70,0
1,0,9,0,0,0,2,9.86,50.92,22.39,19,20,1
2,1,20,0,1,1,2,19.259999999999998,58.96,19.400000000000002,178,189,1
3,1,4,0,5,1,1,23.020000000000003,55.61,25.369999999999997,11,12,0
3,0,8,0,0,0,1,22.080000000000002,52.260000000000005,0.0,69,94,1
1,0,23,0,1,1,2,7.040000000000001,54.27,38.81,45,45,0
4,1,11,0,3,1,1,7.040000000000001,32.83,25.369999999999997,126,151,0
4,0,13,0,6,0,1,10.8,24.79,10.45,207,355,0
4,1,2,1,1,0,1,7.98,54.27,19.400000000000002,12,15,0
1,1,0,0,5,1,2,19.259999999999998,32.83,46.27,51,54,0
4,0,3,0,0,0,3,20.2,62.98,0.0,39,59,0
1,0,14,0,6,0,1,10.8,33.5,44.78,96,166,0
1,0,18,0,5,1,1,5.160000000000002,18.76,0.0,165,174,1
4,1,21,0,5,1,1,10.8,36.18,19.400000000000002,169,190,0
1,0,21,1,1,0,1,4.220000000000001,46.9,0.0,39,49,0
3,0,13,0,2,1,1,26.78,44.22,16.42,158,207,0
4,1,11,0,5,1,1,10.8,33.5,19.400000000000002,130,251,0
4,0,21,0,5,1,1,7.98,30.82,25.369999999999997,115,123,0
1,1,1,0,0,0,1,6.1,18.76,35.82,68,73,0
3,1,22,0,1,1,1,26.78,34.17,16.42,169,188,0
1,0,11,0,4,1,1,0.4599999999999991,28.81,44.78,55,64,0
3,0,1,0,5,1,1,23.020000000000003,55.61,32.84,20,28,0
4,1,9,1,1,0,2,9.86,44.22,16.42,273,332,1
2,0,4,0,6,0,1,13.620000000000001,58.96,13.43,6,7,0
3,0,13,0,4,1,1,24.9,52.93,10.45,30,37,0
2,0,19,0,3,1,1,11.739999999999998,38.86,35.82,266,296,1
4,1,18,0,1,1,1,8.919999999999998,33.5,16.42,502,521,1
3,0,19,0,2,1,1,27.72,50.25,19.400000000000002,334,388,1
1,0,6,0,5,1,1,10.8,44.22,19.400000000000002,35,36,0
2,1,14,0,6,0,2,15.5,42.21,25.369999999999997,311,551,0
1,1,14,0,1,1,3,2.34,62.31,19.400000000000002,48,61,0
2,0,9,0,1,1,1,20.2,55.61,13.43,147,174,1
2,1,7,0,4,1,2,10.8,54.94,13.43,391,406,1
4,0,12,0,5,1,1,15.5,30.150000000000002,29.849999999999998,193,240,0
3,0,18,0,0,0,1,26.78,28.14,22.39,257,402,1
4,0,12,0,2,1,3,10.8,67.0,8.959999999999999,18,21,0
2,0,0,0,2,1,1,14.559999999999999,42.21,0.0,12,18,0
2,0,15,0,1,1,2,18.320000000000004,40.199999999999996,22.39,66,107,0
3,1,0,0,0,0,1,17.380000000000003,42.88,0.0,123,151,0
1,0,17,0,1,1,3,10.8,67.0,29.849999999999998,77,79,1
1,1,7,0,0,0,1,-0.47999999999999954,42.88,8.959999999999999,16,19,1
1,0,12,0,6,0,1,6.1,26.130000000000003,46.27,93,120,0
2,0,19,0,6,0,1,8.919999999999998,35.510000000000005,35.82,77,148,1
3,1,11,0,5,1,1,23.020000000000003,38.19,22.39,242,321,0
3,1,23,0,6,0,1,23.020000000000003,55.61,8.959999999999999,156,208,0
3,0,9,0,2,1,2,29.6,42.21,13.43,177,199,1
4,1,21,0,6,0,2,16.44,48.239999999999995,22.39,160,209,0
1,0,18,0,1,1,1,8.919999999999998,26.8,10.45,210,235,1
4,1,21,0,4,1,1,4.220000000000001,43.550000000000004,13.43,201,208,0
1,1,11,0,3,1,2,-4.24,28.14,8.959999999999999,40,46,0
4,0,18,0,6,0,1,12.68,36.18,8.959999999999999,224,335,1
3,1,6,0,3,1,1,22.080000000000002,52.260000000000005,10.45,160,172,0
4,1,9,0,1,1,2,6.1,34.84,28.360000000000003,239,257,1
2,1,15,0,0,0,1,31.479999999999997,20.099999999999998,22.39,316,475,0
1,0,15,0,0,0,1,6.1,37.52,0.0,95,109,0
3,1,11,0,6,0,2,25.839999999999996,41.54,28.360000000000003,314,457,0
3,1,12,0,4,1,1,34.300000000000004,23.45,19.400000000000002,182,215,0
4,1,13,0,4,1,1,6.1,26.130000000000003,0.0,212,245,0
2,1,15,0,6,0,1,23.96,16.08,19.400000000000002,321,590,0
4,0,21,0,1,1,1,20.2,35.510000000000005,35.82,176,213,0
1,0,15,0,6,0,1,7.040000000000001,26.130000000000003,22.39,82,97,0
2,0,12,0,3,1,1,12.68,27.47,25.369999999999997,112,134,0
2,0,6,0,0,0,2,12.68,54.94,0.0,4,6,0
3,0,6,0,0,0,1,21.14,48.91,16.42,11,21,0
2,0,21,0,4,1,1,13.620000000000001,42.21,13.43,126,145,0
3,0,13,0,0,0,1,29.6,39.53,41.79,216,310,0
4,1,16,0,4,1,1,20.2,37.52,28.360000000000003,356,450,1
3,1,5,0,1,1,2,23.020000000000003,62.98,13.43,48,51,0
4,0,18,0,6,0,1,4.220000000000001,25.46,22.39,144,172,1
1,1,22,0,5,1,1,4.220000000000001,29.48,29.849999999999998,57,63,0
1,1,15,0,3,1,2,0.4599999999999991,24.79,32.84,81,90,0
1,0,20,0,4,1,1,1.4000000000000004,26.8,8.959999999999999,69,70,1
1,0,18,0,4,1,2,12.68,41.54,8.959999999999999,277,288,1
2,0,7,0,0,0,2,15.5,67.0,0.0,11,27,1
2,1,19,0,6,0,3,13.620000000000001,62.98,13.43,105,133,1
4,0,10,0,5,1,1,7.98,38.19,22.39,102,130,1
4,1,15,0,5,1,1,16.44,28.14,44.78,317,455,0
2,1,7,0,5,1,1,9.86,33.5,28.360000000000003,305,315,1
2,0,2,0,1,1,1,15.5,67.0,8.959999999999999,9,13,0
3,1,22,0,4,1,1,29.6,42.21,16.42,221,243,0
2,1,13,0,4,1,2,15.5,54.94,16.42,178,197,0
3,1,1,0,0,0,2,20.2,58.96,16.42,99,130,0
2,0,15,0,3,1,1,14.559999999999999,34.17,41.79,107,129,0
2,1,15,0,5,1,3,25.839999999999996,44.22,28.360000000000003,213,258,0
2,0,2,0,5,1,1,18.320000000000004,62.98,10.45,11,13,0
2,1,2,0,2,1,2,19.259999999999998,55.61,10.45,10,11,0
1,1,13,0,5,1,2,6.1,28.14,8.959999999999999,170,192,0
2,1,21,0,5,1,1,21.14,35.510000000000005,10.45,220,284,0
1,0,0,0,2,1,1,4.220000000000001,46.9,16.42,9,12,0
2,1,19,0,0,0,1,16.44,36.85,22.39,236,346,1
1,0,8,0,2,1,1,-1.419999999999999,46.23,16.42,177,179,1
3,0,9,0,2,1,2,28.660000000000004,41.54,13.43,141,175,1
1,1,21,0,3,1,3,7.98,58.29,22.39,29,29,0
1,1,20,0,5,1,1,13.620000000000001,58.96,0.0,204,235,1
4,1,20,0,4,1,3,7.98,50.92,16.42,49,50,1
4,1,23,0,1,1,1,11.739999999999998,54.94,10.45,93,102,0
1,0,9,0,4,1,2,9.86,58.29,8.959999999999999,218,228,1
4,0,18,0,0,0,1,22.080000000000002,33.5,10.45,228,414,1
3,0,1,0,6,0,1,27.72,36.85,8.959999999999999,75,90,0
1,0,4,0,4,1,1,4.220000000000001,37.52,16.42,1,1,0
2,0,1,0,6,0,2,6.1,58.29,13.43,17,20,0
1,0,16,0,6,0,1,15.5,20.77,38.81,129,304,1
4,1,12,1,1,0,1,18.320000000000004,42.88,22.39,314,419,0
2,1,20,0,5,1,1,23.96,34.17,10.45,255,313,1
1,0,1,0,3,1,1,-0.47999999999999954,49.58,8.959999999999999,6,6,0
4,0,18,0,3,1,3,18.320000000000004,67.0,16.42,132,140,1
3,1,21,0,2,1,2,20.2,58.96,19.400000000000002,186,207,0
2,0,21,0,1,1,1,22.080000000000002,48.91,16.42,167,206,0
2,0,17,0,4,1,1,22.080000000000002,31.49,35.82,406,455,1
3,1,8,0,4,1,1,29.6,32.83,13.43,514,550,1
4,0,14,0,6,0,1,20.2,22.11,46.27,230,472,0
2,1,23,0,6,0,2,17.380000000000003,37.52,19.400000000000002,151,196,0
3,0,8,0,0,0,1,30.54,37.52,28.360000000000003,82,104,1
2,0,11,0,2,1,2,18.320000000000004,55.61,41.79,104,130,0
4,0,16,0,3,1,1,8.919999999999998,30.82,28.360000000000003,199,226,1
1,0,14,0,4,1,1,20.2,20.77,22.39,55,81,0
2,0,8,0,2,1,3,14.559999999999999,58.96,38.81,211,226,1
4,0,18,0,2,1,2,10.8,54.94,29.849999999999998,347,358,1
2,1,7,0,1,1,1,22.080000000000002,52.260000000000005,10.45,478,503,1
2,1,8,0,1,1,3,18.320000000000004,58.96,25.369999999999997,258,270,1
2,0,8,0,4,1,3,4.220000000000001,67.0,29.849999999999998,120,124,1
4,0,5,0,2,1,3,13.620000000000001,58.96,22.39,20,20,0
2,1,20,0,2,1,1,23.020000000000003,40.87,16.42,299,335,1
3,0,1,0,6,0,2,22.080000000000002,46.23,25.369999999999997,57,74,0
3,0,1,1,1,0,1,22.080000000000002,55.61,8.959999999999999,76,119,0
3,0,15,0,4,1,2,26.78,46.9,0.0,104,132,0
3,0,3,0,6,0,1,26.78,41.54,16.42,25,43,0
4,0,16,0,0,0,1,5.160000000000002,32.16,25.369999999999997,207,234,1
2,1,8,0,2,1,2,17.380000000000003,48.91,29.849999999999998,605,641,1
4,1,12,0,0,0,2,14.559999999999999,39.53,49.25,373,491,0
2,1,8,0,1,1,2,15.5,54.94,19.400000000000002,608,639,1
2,0,21,0,5,1,1,13.620000000000001,34.17,19.400000000000002,145,195,0
3,1,22,0,3,1,1,24.9,38.86,13.43,223,278,0
1,1,21,0,3,1,1,6.1,43.550000000000004,0.0,166,185,0
3,0,20,0,2,1,3,26.78,46.9,22.39,254,326,1
2,0,14,0,2,1,1,28.660000000000004,30.82,28.360000000000003,126,153,0
1,0,4,0,6,0,2,6.1,62.31,16.42,1,1,0
1,0,12,0,4,1,2,8.919999999999998,35.510000000000005,35.82,85,95,0
1,1,21,0,2,1,2,8.919999999999998,33.5,10.45,105,109,0
3,0,7,0,6,0,1,22.080000000000002,43.550000000000004,0.0,35,45,1
4,0,7,0,4,1,1,11.739999999999998,51.59,44.78,303,318,1
3,1,17,0,6,0,3,19.259999999999998,55.61,19.400000000000002,119,171,1
2,0,4,0,6,0,2,15.5,54.94,16.42,4,5,0
2,0,15,0,0,0,1,17.380000000000003,21.44,52.239999999999995,209,388,0
2,1,1,0,2,1,1,24.9,52.93,19.400000000000002,13,14,0
4,0,3,0,0,0,1,3.2799999999999994,50.25,35.82,26,33,0
4,0,5,0,3,1,2,13.620000000000001,62.98,19.400000000000002,16,17,0
3,0,15,0,3,1,1,29.6,28.81,13.43,117,159,0
3,0,2,0,4,1,1,23.020000000000003,43.550000000000004,22.39,4,6,0
4,1,11,0,5,1,1,24.9,32.16,19.400000000000002,214,304,0
1,0,17,0,2,1,1,7.98,22.78,8.959999999999999,230,242,1
1,0,18,0,4,1,2,4.220000000000001,37.52,19.400000000000002,184,185,1
4,0,17,0,4,1,1,14.559999999999999,36.85,8.959999999999999,465,498,1
2,1,6,0,0,0,2,12.68,48.239999999999995,32.84,6,12,0
2,0,19,0,6,0,2,24.9,26.130000000000003,8.959999999999999,206,285,1
2,0,11,0,1,1,2,20.2,48.91,29.849999999999998,59,104,0
4,1,16,0,1,1,1,19.259999999999998,20.099999999999998,25.369999999999997,417,516,1
2,0,22,0,2,1,1,7.040000000000001,32.83,29.849999999999998,43,46,0
3,0,11,0,0,0,1,28.660000000000004,36.85,19.400000000000002,177,287,0
2,0,13,0,4,1,2,7.040000000000001,46.9,22.39,90,101,0
1,0,22,0,0,0,2,7.040000000000001,38.19,22.39,43,47,0
4,0,13,0,2,1,1,10.8,24.79,32.84,120,127,0
4,1,19,0,0,0,3,11.739999999999998,62.98,35.82,47,54,1
1,1,2,0,4,1,1,1.4000000000000004,34.17,8.959999999999999,4,4,0
1,0,16,0,4,1,1,15.5,32.16,28.360000000000003,108,142,1
3,1,18,0,2,1,1,25.839999999999996,36.18,22.39,532,625,1
3,1,1,0,1,1,3,24.9,59.63,10.45,13,18,0
2,1,23,0,0,0,1,19.259999999999998,42.88,19.400000000000002,79,108,0
4,0,8,0,2,1,1,12.68,51.59,22.39,372,400,1
3,1,12,0,3,1,1,29.6,32.83,10.45,209,284,0
2,0,19,0,1,1,1,19.259999999999998,28.81,19.400000000000002,339,384,1
4,1,17,0,0,0,3,8.919999999999998,62.31,13.43,209,229,1
3,0,19,0,1,1,1,24.9,43.550000000000004,0.0,343,397,1
3,1,14,0,5,1,2,29.6,25.46,0.0,249,369,0
4,1,18,0,0,0,1,16.44,26.130000000000003,19.400000000000002,342,413,1
3,0,22,0,3,1,1,24.9,52.93,19.400000000000002,156,186,0
3,1,4,0,4,1,1,16.44,55.61,0.0,6,6,0
2,0,5,0,2,1,2,13.620000000000001,48.239999999999995,19.400000000000002,17,18,0
3,1,5,0,5,1,1,22.080000000000002,59.63,16.42,27,29,0
2,1,14,0,6,0,1,15.5,14.74,29.849999999999998,252,578,0
2,0,13,0,0,0,1,15.5,22.78,38.81,162,343,0
2,1,23,0,3,1,1,16.44,15.41,41.79,112,131,0
2,0,12,0,2,1,2,23.96,40.87,49.25,169,217,0
2,1,21,0,6,0,2,10.8,47.57,32.84,107,143,0
3,1,13,0,1,1,1,31.479999999999997,32.83,28.360000000000003,176,239,0
1,0,16,0,6,0,1,13.620000000000001,27.47,44.78,144,244,1
4,0,0,0,5,1,1,7.98,50.92,16.42,22,29,0
2,0,4,0,3,1,1,3.2799999999999994,43.550000000000004,13.43,1,1,0
1,0,17,0,4,1,1,15.5,28.14,19.400000000000002,265,313,1
3,0,22,0,0,0,1,28.660000000000004,44.22,0.0,75,98,0
4,0,11,1,1,0,1,21.14,46.23,8.959999999999999,183,322,0
3,1,4,0,2,1,1,23.96,52.93,13.43,4,4,0
3,1,15,0,1,1,2,27.72,30.150000000000002,22.39,214,280,0
2,1,16,0,3,1,1,25.839999999999996,34.17,16.42,352,398,1
3,0,5,0,1,1,1,18.320000000000004,48.91,13.43,17,17,0
4,0,5,0,0,0,1,20.2,58.96,8.959999999999999,2,3,0
4,1,2,0,3,1,1,3.2799999999999994,40.199999999999996,29.849999999999998,1,1,0
2,1,4,0,4,1,2,11.739999999999998,47.57,0.0,4,4,0
3,0,19,0,4,1,3,21.14,67.0,32.84,51,52,1
4,1,7,0,3,1,1,4.220000000000001,50.25,13.43,360,363,1
4,1,16,0,0,0,1,10.8,26.8,32.84,316,435,1
1,1,0,1,2,0,3,3.2799999999999994,62.31,8.959999999999999,10,13,0
1,1,1,0,1,1,1,3.2799999999999994,32.16,13.43,3,6,0
3,1,3,0,0,0,2,22.080000000000002,59.63,25.369999999999997,42,53,0
3,1,13,0,4,1,1,32.42,17.42,22.39,205,236,0
3,0,13,0,3,1,2,30.54,37.52,25.369999999999997,113,147,0
4,0,22,0,6,0,1,2.34,27.47,13.43,88,95,0
3,1,10,0,6,0,1,35.24,24.79,22.39,225,325,1
3,0,12,0,6,0,1,25.839999999999996,41.54,22.39,260,404,0
1,1,4,0,0,0,2,-3.3,30.82,71.64,1,1,0
4,0,0,0,4,1,1,18.320000000000004,62.98,29.849999999999998,22,26,0
3,0,16,0,6,0,2,24.9,49.58,28.360000000000003,133,281,1
2,0,10,0,4,1,1,11.739999999999998,29.48,35.82,73,98,1
